employee_id,first_name,last_name,email,country,city,job_title,department,currency,annual_salary_local,annual_salary_usd,hire_date,years_of_service,performance,remote_status
USA0593,USAEmp593,Last593,usa593@company.com,United States,San Francisco,Senior Software Engineer,Sales,USD,146353,146353.0,2018-04-19,7.8,Good,Remote
USA0594,USAEmp594,Last594,usa594@company.com,United States,Austin,Sales Manager,Marketing,USD,70083,70083.0,2025-07-13,0.5,Satisfactory,Remote
USA0595,USAEmp595,Last595,usa595@company.com,United States,Austin,Product Manager,Sales,USD,142314,142314.0,2016-03-08,9.9,Satisfactory,Remote
USA0596,USAEmp596,Last596,usa596@company.com,United States,New York,Product Manager,Product,USD,147883,147883.0,2018-10-09,7.3,Satisfactory,Remote
USA0597,USAEmp597,Last597,usa597@company.com,United States,Seattle,Software Engineer,Sales,USD,109327,109327.0,2025-11-05,0.2,Outstanding,Remote
USA0598,USAEmp598,Last598,usa598@company.com,United States,Austin,Data Scientist,Product,USD,106148,106148.0,2016-02-12,10.0,Outstanding,On-Site
USA0599,USAEmp599,Last599,usa599@company.com,United States,Boston,Software Engineer,Marketing,USD,112147,112147.0,2019-05-30,6.7,Outstanding,Hybrid
USA0600,USAEmp600,Last600,usa600@company.com,United States,Austin,Sales Manager,Product,USD,80813,80813.0,2019-04-06,6.8,Outstanding,Remote
USA0601,USAEmp601,Last601,usa601@company.com,United States,Austin,Data Scientist,Finance,USD,108470,108470.0,2023-12-10,2.1,Good,On-Site
USA0602,USAEmp602,Last602,usa602@company.com,United States,San Francisco,Data Scientist,Engineering,USD,114490,114490.0,2023-05-30,2.7,Satisfactory,On-Site
USA0603,USAEmp603,Last603,usa603@company.com,United States,San Francisco,Engineering Manager,Sales,USD,204349,204349.0,2024-05-07,1.7,Outstanding,Hybrid
USA0604,USAEmp604,Last604,usa604@company.com,United States,Boston,Software Engineer,Marketing,USD,109303,109303.0,2016-10-31,9.2,Excellent,Remote
USA0605,USAEmp605,Last605,usa605@company.com,United States,Seattle,Software Engineer,Engineering,USD,103562,103562.0,2024-02-27,1.9,Satisfactory,Remote
USA0606,USAEmp606,Last606,usa606@company.com,United States,Austin,Data Scientist,Finance,USD,121048,121048.0,2020-10-16,5.3,Good,Remote
USA0607,USAEmp607,Last607,usa607@company.com,United States,New York,Sales Manager,Sales,USD,105659,105659.0,2021-09-22,4.3,Satisfactory,Hybrid
USA0608,USAEmp608,Last608,usa608@company.com,United States,Seattle,Senior Software Engineer,Marketing,USD,159214,159214.0,2025-07-28,0.5,Satisfactory,Hybrid
USA0609,USAEmp609,Last609,usa609@company.com,United States,Boston,Senior Software Engineer,Engineering,USD,184858,184858.0,2023-01-22,3.0,Excellent,On-Site
USA0610,USAEmp610,Last610,usa610@company.com,United States,Seattle,Sales Manager,HR,USD,76337,76337.0,2025-02-09,1.0,Satisfactory,On-Site
USA0611,USAEmp611,Last611,usa611@company.com,United States,Austin,Senior Software Engineer,HR,USD,166280,166280.0,2025-05-22,0.7,Satisfactory,On-Site
USA0612,USAEmp612,Last612,usa612@company.com,United States,New York,Sales Manager,Marketing,USD,101118,101118.0,2019-08-26,6.4,Good,Remote
USA0613,USAEmp613,Last613,usa613@company.com,United States,Boston,Product Manager,HR,USD,156812,156812.0,2025-09-06,0.4,Excellent,Remote
USA0614,USAEmp614,Last614,usa614@company.com,United States,New York,Product Manager,Product,USD,121329,121329.0,2024-03-13,1.9,Excellent,Remote
USA0615,USAEmp615,Last615,usa615@company.com,United States,Austin,Product Manager,Product,USD,115135,115135.0,2018-05-30,7.7,Excellent,On-Site
USA0616,USAEmp616,Last616,usa616@company.com,United States,San Francisco,Data Scientist,Engineering,USD,115955,115955.0,2017-12-01,8.2,Satisfactory,On-Site
USA0617,USAEmp617,Last617,usa617@company.com,United States,Seattle,Product Manager,HR,USD,146179,146179.0,2022-06-01,3.7,Satisfactory,Remote
USA0618,USAEmp618,Last618,usa618@company.com,United States,Boston,Sales Manager,Marketing,USD,110832,110832.0,2019-06-26,6.6,Outstanding,Hybrid
USA0619,USAEmp619,Last619,usa619@company.com,United States,Boston,Senior Software Engineer,HR,USD,139712,139712.0,2019-09-20,6.4,Outstanding,Remote
USA0620,USAEmp620,Last620,usa620@company.com,United States,Seattle,Engineering Manager,HR,USD,153237,153237.0,2017-04-05,8.8,Good,Hybrid
USA0621,USAEmp621,Last621,usa621@company.com,United States,Austin,Data Scientist,HR,USD,120103,120103.0,2018-09-23,7.3,Satisfactory,Remote
USA0622,USAEmp622,Last622,usa622@company.com,United States,New York,Senior Software Engineer,HR,USD,148049,148049.0,2021-07-21,4.5,Satisfactory,Remote
USA0623,USAEmp623,Last623,usa623@company.com,United States,New York,Product Manager,Engineering,USD,131724,131724.0,2018-04-30,7.7,Satisfactory,Hybrid
USA0624,USAEmp624,Last624,usa624@company.com,United States,Seattle,Data Scientist,Sales,USD,96325,96325.0,2022-04-14,3.8,Good,Hybrid
USA0625,USAEmp625,Last625,usa625@company.com,United States,New York,Sales Manager,Product,USD,114882,114882.0,2024-12-20,1.1,Good,On-Site
USA0626,USAEmp626,Last626,usa626@company.com,United States,Austin,Product Manager,HR,USD,131028,131028.0,2023-01-19,3.0,Outstanding,Remote
USA0627,USAEmp627,Last627,usa627@company.com,United States,Austin,Product Manager,Finance,USD,123853,123853.0,2016-10-31,9.2,Satisfactory,On-Site
USA0628,USAEmp628,Last628,usa628@company.com,United States,New York,Data Scientist,Engineering,USD,98683,98683.0,2020-04-17,5.8,Good,On-Site
USA0629,USAEmp629,Last629,usa629@company.com,United States,Boston,Engineering Manager,HR,USD,192872,192872.0,2024-07-20,1.5,Outstanding,Remote
USA0630,USAEmp630,Last630,usa630@company.com,United States,New York,Senior Software Engineer,Engineering,USD,187355,187355.0,2016-09-24,9.3,Excellent,Remote
USA0631,USAEmp631,Last631,usa631@company.com,United States,New York,Product Manager,Sales,USD,113313,113313.0,2022-01-11,4.0,Good,Hybrid
USA0632,USAEmp632,Last632,usa632@company.com,United States,San Francisco,Engineering Manager,Finance,USD,192028,192028.0,2018-12-12,7.1,Outstanding,Remote
USA0633,USAEmp633,Last633,usa633@company.com,United States,Austin,Data Scientist,Product,USD,127033,127033.0,2019-05-30,6.7,Satisfactory,On-Site
USA0634,USAEmp634,Last634,usa634@company.com,United States,New York,Engineering Manager,Sales,USD,185843,185843.0,2022-03-18,3.9,Outstanding,Hybrid
USA0635,USAEmp635,Last635,usa635@company.com,United States,New York,Software Engineer,HR,USD,115333,115333.0,2025-07-07,0.6,Excellent,Remote
USA0636,USAEmp636,Last636,usa636@company.com,United States,New York,Sales Manager,Sales,USD,84752,84752.0,2018-06-22,7.6,Satisfactory,On-Site
USA0637,USAEmp637,Last637,usa637@company.com,United States,Austin,Software Engineer,Product,USD,134708,134708.0,2025-12-21,0.1,Excellent,On-Site
USA0638,USAEmp638,Last638,usa638@company.com,United States,Boston,Software Engineer,Sales,USD,104664,104664.0,2023-03-30,2.8,Good,Hybrid
USA0639,USAEmp639,Last639,usa639@company.com,United States,Seattle,Product Manager,Product,USD,132853,132853.0,2020-12-03,5.1,Satisfactory,Hybrid
USA0640,USAEmp640,Last640,usa640@company.com,United States,Boston,Sales Manager,Marketing,USD,104120,104120.0,2016-10-29,9.2,Outstanding,Remote
USA0641,USAEmp641,Last641,usa641@company.com,United States,Boston,Engineering Manager,HR,USD,189051,189051.0,2019-10-11,6.3,Good,Hybrid
USA0642,USAEmp642,Last642,usa642@company.com,United States,San Francisco,Sales Manager,Sales,USD,77084,77084.0,2020-09-01,5.4,Good,On-Site
USA0643,USAEmp643,Last643,usa643@company.com,United States,Seattle,Data Scientist,Product,USD,113145,113145.0,2023-02-22,2.9,Excellent,On-Site
USA0644,USAEmp644,Last644,usa644@company.com,United States,Boston,Senior Software Engineer,Marketing,USD,188961,188961.0,2025-06-08,0.6,Good,On-Site
USA0645,USAEmp645,Last645,usa645@company.com,United States,Austin,Senior Software Engineer,Sales,USD,177270,177270.0,2025-10-14,0.3,Good,Hybrid
USA0646,USAEmp646,Last646,usa646@company.com,United States,San Francisco,Product Manager,HR,USD,135445,135445.0,2017-10-23,8.3,Excellent,Hybrid
USA0647,USAEmp647,Last647,usa647@company.com,United States,Boston,Sales Manager,Finance,USD,116751,116751.0,2023-07-31,2.5,Satisfactory,On-Site
USA0648,USAEmp648,Last648,usa648@company.com,United States,New York,Data Scientist,Finance,USD,128247,128247.0,2022-09-15,3.4,Excellent,Hybrid
USA0649,USAEmp649,Last649,usa649@company.com,United States,Seattle,Software Engineer,Finance,USD,120853,120853.0,2024-08-20,1.4,Excellent,On-Site
USA0650,USAEmp650,Last650,usa650@company.com,United States,New York,Data Scientist,Sales,USD,137889,137889.0,2025-01-26,1.0,Excellent,On-Site
USA0651,USAEmp651,Last651,usa651@company.com,United States,Seattle,Data Scientist,Sales,USD,122556,122556.0,2017-03-26,8.8,Good,On-Site
USA0652,USAEmp652,Last652,usa652@company.com,United States,San Francisco,Data Scientist,Marketing,USD,125393,125393.0,2016-07-11,9.5,Outstanding,On-Site
USA0653,USAEmp653,Last653,usa653@company.com,United States,New York,Engineering Manager,HR,USD,149334,149334.0,2020-10-10,5.3,Outstanding,On-Site
USA0654,USAEmp654,Last654,usa654@company.com,United States,Austin,Product Manager,Engineering,USD,144723,144723.0,2022-09-22,3.3,Excellent,Remote
USA0655,USAEmp655,Last655,usa655@company.com,United States,Boston,Senior Software Engineer,Marketing,USD,152457,152457.0,2021-06-25,4.6,Excellent,Hybrid
USA0656,USAEmp656,Last656,usa656@company.com,United States,San Francisco,Sales Manager,Marketing,USD,81819,81819.0,2017-05-03,8.7,Good,On-Site
USA0657,USAEmp657,Last657,usa657@company.com,United States,San Francisco,Senior Software Engineer,Engineering,USD,150539,150539.0,2018-12-16,7.1,Satisfactory,Hybrid
USA0658,USAEmp658,Last658,usa658@company.com,United States,New York,Senior Software Engineer,HR,USD,179885,179885.0,2017-05-25,8.7,Excellent,Hybrid
USA0659,USAEmp659,Last659,usa659@company.com,United States,Austin,Software Engineer,Finance,USD,98480,98480.0,2019-03-08,6.9,Satisfactory,Hybrid
USA0660,USAEmp660,Last660,usa660@company.com,United States,San Francisco,Product Manager,Engineering,USD,141286,141286.0,2021-10-09,4.3,Excellent,On-Site
USA0661,USAEmp661,Last661,usa661@company.com,United States,Boston,Data Scientist,Product,USD,95922,95922.0,2022-06-17,3.6,Outstanding,On-Site
USA0662,USAEmp662,Last662,usa662@company.com,United States,New York,Software Engineer,Product,USD,131070,131070.0,2017-11-05,8.2,Good,Hybrid
USA0663,USAEmp663,Last663,usa663@company.com,United States,Boston,Senior Software Engineer,HR,USD,136731,136731.0,2021-10-08,4.3,Good,Remote
USA0664,USAEmp664,Last664,usa664@company.com,United States,Seattle,Software Engineer,Marketing,USD,92996,92996.0,2022-09-23,3.3,Good,Hybrid
USA0665,USAEmp665,Last665,usa665@company.com,United States,Austin,Sales Manager,Sales,USD,78768,78768.0,2022-03-25,3.8,Excellent,Remote
USA0666,USAEmp666,Last666,usa666@company.com,United States,New York,Product Manager,Finance,USD,111253,111253.0,2023-07-06,2.6,Excellent,Remote
USA0667,USAEmp667,Last667,usa667@company.com,United States,Boston,Sales Manager,Product,USD,71436,71436.0,2019-06-17,6.6,Outstanding,Hybrid
USA0668,USAEmp668,Last668,usa668@company.com,United States,San Francisco,Sales Manager,Marketing,USD,112633,112633.0,2017-03-10,8.9,Good,On-Site
USA0669,USAEmp669,Last669,usa669@company.com,United States,San Francisco,Engineering Manager,Finance,USD,146368,146368.0,2019-05-31,6.7,Outstanding,On-Site
USA0670,USAEmp670,Last670,usa670@company.com,United States,San Francisco,Software Engineer,Marketing,USD,93161,93161.0,2018-05-03,7.7,Satisfactory,Hybrid
USA0671,USAEmp671,Last671,usa671@company.com,United States,Austin,Software Engineer,Finance,USD,125866,125866.0,2023-03-28,2.8,Excellent,Remote
USA0672,USAEmp672,Last672,usa672@company.com,United States,San Francisco,Sales Manager,Sales,USD,114940,114940.0,2019-01-02,7.1,Satisfactory,On-Site
USA0673,USAEmp673,Last673,usa673@company.com,United States,Seattle,Software Engineer,HR,USD,133416,133416.0,2020-03-27,5.8,Excellent,Hybrid
USA0674,USAEmp674,Last674,usa674@company.com,United States,Boston,Software Engineer,Engineering,USD,123527,123527.0,2018-01-04,8.1,Good,Remote
USA0675,USAEmp675,Last675,usa675@company.com,United States,Boston,Software Engineer,Product,USD,122619,122619.0,2023-11-05,2.2,Good,On-Site
USA0676,USAEmp676,Last676,usa676@company.com,United States,Austin,Senior Software Engineer,Sales,USD,153456,153456.0,2018-03-08,7.9,Excellent,Remote
USA0677,USAEmp677,Last677,usa677@company.com,United States,Austin,Engineering Manager,Sales,USD,205058,205058.0,2023-09-29,2.3,Excellent,Remote
USA0678,USAEmp678,Last678,usa678@company.com,United States,San Francisco,Software Engineer,HR,USD,134016,134016.0,2025-01-27,1.0,Satisfactory,Remote
USA0679,USAEmp679,Last679,usa679@company.com,United States,San Francisco,Software Engineer,Sales,USD,123535,123535.0,2025-03-25,0.8,Excellent,Hybrid
USA0680,USAEmp680,Last680,usa680@company.com,United States,San Francisco,Data Scientist,Engineering,USD,112309,112309.0,2020-11-12,5.2,Excellent,Remote
USA0681,USAEmp681,Last681,usa681@company.com,United States,Seattle,Data Scientist,Marketing,USD,118607,118607.0,2017-01-30,9.0,Outstanding,Remote
USA0682,USAEmp682,Last682,usa682@company.com,United States,New York,Software Engineer,Finance,USD,90633,90633.0,2016-07-08,9.6,Excellent,Hybrid
USA0683,USAEmp683,Last683,usa683@company.com,United States,Seattle,Data Scientist,Finance,USD,123686,123686.0,2019-02-06,7.0,Outstanding,Hybrid
USA0684,USAEmp684,Last684,usa684@company.com,United States,Austin,Data Scientist,Marketing,USD,106984,106984.0,2024-10-17,1.3,Satisfactory,Hybrid
USA0685,USAEmp685,Last685,usa685@company.com,United States,Austin,Product Manager,Marketing,USD,155213,155213.0,2016-07-13,9.5,Excellent,Remote
USA0686,USAEmp686,Last686,usa686@company.com,United States,San Francisco,Senior Software Engineer,Product,USD,175624,175624.0,2017-12-04,8.1,Outstanding,Hybrid
USA0687,USAEmp687,Last687,usa687@company.com,United States,Boston,Engineering Manager,Finance,USD,203265,203265.0,2017-01-27,9.0,Satisfactory,Remote
USA0688,USAEmp688,Last688,usa688@company.com,United States,Seattle,Engineering Manager,HR,USD,189774,189774.0,2017-05-02,8.7,Outstanding,On-Site
USA0689,USAEmp689,Last689,usa689@company.com,United States,Austin,Sales Manager,Engineering,USD,78562,78562.0,2020-08-27,5.4,Satisfactory,Hybrid
USA0690,USAEmp690,Last690,usa690@company.com,United States,Seattle,Software Engineer,Engineering,USD,94150,94150.0,2023-02-20,2.9,Excellent,On-Site
USA0691,USAEmp691,Last691,usa691@company.com,United States,Boston,Data Scientist,Engineering,USD,129019,129019.0,2020-03-16,5.9,Satisfactory,On-Site
USA0692,USAEmp692,Last692,usa692@company.com,United States,Seattle,Sales Manager,Finance,USD,86290,86290.0,2020-09-01,5.4,Satisfactory,Remote
USA0693,USAEmp693,Last693,usa693@company.com,United States,New York,Engineering Manager,HR,USD,147152,147152.0,2025-12-10,0.1,Satisfactory,Hybrid
USA0694,USAEmp694,Last694,usa694@company.com,United States,Austin,Senior Software Engineer,Sales,USD,134906,134906.0,2017-08-24,8.4,Excellent,Hybrid
USA0695,USAEmp695,Last695,usa695@company.com,United States,New York,Data Scientist,HR,USD,98299,98299.0,2020-05-21,5.7,Satisfactory,Hybrid
USA0696,USAEmp696,Last696,usa696@company.com,United States,Austin,Senior Software Engineer,HR,USD,135166,135166.0,2020-12-03,5.1,Satisfactory,Remote
USA0697,USAEmp697,Last697,usa697@company.com,United States,San Francisco,Product Manager,Marketing,USD,139299,139299.0,2022-07-12,3.5,Outstanding,Remote
USA0698,USAEmp698,Last698,usa698@company.com,United States,Boston,Product Manager,HR,USD,137023,137023.0,2025-09-02,0.4,Outstanding,Remote
USA0699,USAEmp699,Last699,usa699@company.com,United States,Boston,Engineering Manager,HR,USD,179924,179924.0,2016-02-03,10.0,Excellent,On-Site
USA0700,USAEmp700,Last700,usa700@company.com,United States,Seattle,Sales Manager,Engineering,USD,99898,99898.0,2022-04-01,3.8,Excellent,Hybrid
USA0701,USAEmp701,Last701,usa701@company.com,United States,Boston,Data Scientist,HR,USD,131710,131710.0,2017-06-19,8.6,Satisfactory,On-Site
USA0702,USAEmp702,Last702,usa702@company.com,United States,Austin,Sales Manager,Engineering,USD,93808,93808.0,2018-01-16,8.0,Outstanding,On-Site
USA0703,USAEmp703,Last703,usa703@company.com,United States,Seattle,Senior Software Engineer,Finance,USD,130143,130143.0,2022-03-30,3.8,Good,On-Site
USA0704,USAEmp704,Last704,usa704@company.com,United States,San Francisco,Engineering Manager,Engineering,USD,189006,189006.0,2018-03-14,7.9,Excellent,Hybrid
USA0705,USAEmp705,Last705,usa705@company.com,United States,Austin,Senior Software Engineer,Engineering,USD,183860,183860.0,2018-01-12,8.0,Good,On-Site
USA0706,USAEmp706,Last706,usa706@company.com,United States,Austin,Senior Software Engineer,Product,USD,142290,142290.0,2024-09-19,1.4,Satisfactory,Remote
USA0707,USAEmp707,Last707,usa707@company.com,United States,Austin,Sales Manager,Engineering,USD,92146,92146.0,2024-11-11,1.2,Outstanding,Hybrid
USA0708,USAEmp708,Last708,usa708@company.com,United States,Boston,Product Manager,Product,USD,153152,153152.0,2019-06-19,6.6,Satisfactory,Remote
USA0709,USAEmp709,Last709,usa709@company.com,United States,Austin,Engineering Manager,HR,USD,146366,146366.0,2019-11-13,6.2,Satisfactory,On-Site
USA0710,USAEmp710,Last710,usa710@company.com,United States,New York,Senior Software Engineer,Finance,USD,175338,175338.0,2019-08-02,6.5,Excellent,Remote
USA0711,USAEmp711,Last711,usa711@company.com,United States,Boston,Product Manager,Sales,USD,153091,153091.0,2019-05-04,6.7,Satisfactory,Hybrid
USA0712,USAEmp712,Last712,usa712@company.com,United States,Austin,Engineering Manager,Sales,USD,172537,172537.0,2023-01-02,3.1,Good,Hybrid
USA0713,USAEmp713,Last713,usa713@company.com,United States,Boston,Senior Software Engineer,Finance,USD,139055,139055.0,2021-06-11,4.6,Good,On-Site
USA0714,USAEmp714,Last714,usa714@company.com,United States,Boston,Engineering Manager,Finance,USD,181144,181144.0,2018-02-02,8.0,Excellent,Remote
USA0715,USAEmp715,Last715,usa715@company.com,United States,Seattle,Senior Software Engineer,Finance,USD,170905,170905.0,2018-01-22,8.0,Good,On-Site
